Season/Team,is_goalie,Passing,Receiving,Frequency,Passing_Sum_Frequency,Pass Probability,player_id_x,season_starts_x,average_location_x,row_id_x,player_id_y,season_starts_y,average_location_y,row_id_y
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Carles Puyol i Saforcada,73.0,519.5,0.140519731,25854,12,"[54.37743362831861, 12.438495575221243]",8,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Rafael Márquez Álvarez,172.0,606.0,0.283828383,20125,17,"[40.321276595744706, 33.91418439716312]",1,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Oleguer Presas Renom,16.0,305.5,0.052373159,19298,14,"[74.82317073170728, 43.14634146341462]",5,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Víctor Valdés Arribas,16.0,519.5,0.030798845,25854,12,"[54.37743362831861, 12.438495575221243]",8,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Rafael Márquez Álvarez,77.0,241.0,0.319502075,20176,17,"[14.531858407079644, 41.21681415929204]",0,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Carles Puyol i Saforcada,143.0,573.0,0.2495637,5558,14,"[43.800647249190945, 49.03624595469257]",4,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Ronaldo de Assis Moreira,44.0,606.0,0.072607261,20125,17,"[40.321276595744706, 33.91418439716312]",1,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Carles Puyol i Saforcada,60.0,241.0,0.248962656,20176,17,"[14.531858407079644, 41.21681415929204]",0,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,José Edmílson Gomes de Moraes,76.0,573.0,0.132635253,5558,14,"[43.800647249190945, 49.03624595469257]",4,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Rafael Márquez Álvarez,66.0,477.5,0.138219895,25910,13,"[53.361194029850715, 41.93097014925371]",6,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Ronaldo de Assis Moreira,47.0,522.0,0.090038314,25873,15,"[50.428044280442776, 56.50811808118082]",2,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Samuel Eto''o Fils,88.0,542.5,0.162211982,25879,15,"[75.3834710743802, 24.715702479338837]",3,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Carles Puyol i Saforcada,96.0,522.0,0.183908046,25873,15,"[50.428044280442776, 56.50811808118082]",2,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Víctor Valdés Arribas,37.0,606.0,0.061056106,20125,17,"[40.321276595744706, 33.91418439716312]",1,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Ronaldo de Assis Moreira,45.0,573.0,0.078534031,5558,14,"[43.800647249190945, 49.03624595469257]",4,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,José Edmílson Gomes de Moraes,33.0,519.5,0.063522618,25854,12,"[54.37743362831861, 12.438495575221243]",8,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Rafael Márquez Álvarez,92.0,522.0,0.176245211,25873,15,"[50.428044280442776, 56.50811808118082]",2,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Sylvio Mendes Campos Junior,101.0,542.5,0.186175115,25879,15,"[75.3834710743802, 24.715702479338837]",3,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Víctor Valdés Arribas,29.0,573.0,0.05061082,5558,14,"[43.800647249190945, 49.03624595469257]",4,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Sylvio Mendes Campos Junior,48.0,477.5,0.10052356,25910,13,"[53.361194029850715, 41.93097014925371]",6,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Samuel Eto''o Fils,31.0,522.0,0.059386973,25873,15,"[50.428044280442776, 56.50811808118082]",2,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,José Edmílson Gomes de Moraes,14.0,305.5,0.045826514,19298,14,"[74.82317073170728, 43.14634146341462]",5,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Samuel Eto''o Fils,37.0,477.5,0.077486911,25910,13,"[53.361194029850715, 41.93097014925371]",6,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Carles Puyol i Saforcada,8.0,305.5,0.026186579,19298,14,"[74.82317073170728, 43.14634146341462]",5,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Oleguer Presas Renom,50.0,477.5,0.104712042,25910,13,"[53.361194029850715, 41.93097014925371]",6,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,José Edmílson Gomes de Moraes,40.0,522.0,0.076628352,25873,15,"[50.428044280442776, 56.50811808118082]",2,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Samuel Eto''o Fils,14.0,606.0,0.02310231,20125,17,"[40.321276595744706, 33.91418439716312]",1,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,José Edmílson Gomes de Moraes,59.0,606.0,0.097359736,20125,17,"[40.321276595744706, 33.91418439716312]",1,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Oleguer Presas Renom,82.0,573.0,0.143106457,5558,14,"[43.800647249190945, 49.03624595469257]",4,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Ronaldo de Assis Moreira,46.0,305.5,0.150572831,19298,14,"[74.82317073170728, 43.14634146341462]",5,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Ronaldo de Assis Moreira,47.0,477.5,0.098429319,25910,13,"[53.361194029850715, 41.93097014925371]",6,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Oleguer Presas Renom,30.0,542.5,0.055299539,25879,15,"[75.3834710743802, 24.715702479338837]",3,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Carles Puyol i Saforcada,13.0,542.5,0.023963134,25879,15,"[75.3834710743802, 24.715702479338837]",3,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Samuel Eto''o Fils,28.0,519.5,0.053897979,25854,12,"[54.37743362831861, 12.438495575221243]",8,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Sylvio Mendes Campos Junior,10.0,305.5,0.032733224,19298,14,"[74.82317073170728, 43.14634146341462]",5,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Andrés Iniesta Luján,24.0,305.5,0.078559738,19298,14,"[74.82317073170728, 43.14634146341462]",5,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Ronaldo de Assis Moreira,54.0,321.0,0.168224299,5216,7,"[60.17891891891891, 39.03945945945947]",10,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Ronaldo de Assis Moreira,22.0,241.0,0.091286307,20176,17,"[14.531858407079644, 41.21681415929204]",0,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Andrés Iniesta Luján,34.0,542.5,0.062672811,25879,15,"[75.3834710743802, 24.715702479338837]",3,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Andrés Iniesta Luján,56.0,519.5,0.107795958,25854,12,"[54.37743362831861, 12.438495575221243]",8,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Víctor Valdés Arribas,20.0,522.0,0.038314176,25873,15,"[50.428044280442776, 56.50811808118082]",2,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Oleguer Presas Renom,32.0,321.0,0.099688474,5216,7,"[60.17891891891891, 39.03945945945947]",10,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Andrés Iniesta Luján,50.0,522.0,0.095785441,25873,15,"[50.428044280442776, 56.50811808118082]",2,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,José Edmílson Gomes de Moraes,30.0,542.5,0.055299539,25879,15,"[75.3834710743802, 24.715702479338837]",3,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Andrés Iniesta Luján,40.0,606.0,0.066006601,20125,17,"[40.321276595744706, 33.91418439716312]",1,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Lionel Andrés Messi Cuccittini,63.0,522.0,0.120689655,25873,15,"[50.428044280442776, 56.50811808118082]",2,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Carles Puyol i Saforcada,8.0,263.0,0.030418251,5503,11,"[72.61417322834652, 51.549606299212606]",9,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,José Edmílson Gomes de Moraes,26.0,321.0,0.080996885,5216,7,"[60.17891891891891, 39.03945945945947]",10,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Samuel Eto''o Fils,31.0,321.0,0.096573209,5216,7,"[60.17891891891891, 39.03945945945947]",10,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Lionel Andrés Messi Cuccittini,14.0,321.0,0.043613707,5216,7,"[60.17891891891891, 39.03945945945947]",10,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Samuel Eto''o Fils,42.0,263.0,0.159695817,5503,11,"[72.61417322834652, 51.549606299212606]",9,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Andrés Iniesta Luján,43.0,477.5,0.090052356,25910,13,"[53.361194029850715, 41.93097014925371]",6,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Lionel Andrés Messi Cuccittini,14.0,519.5,0.026948989,25854,12,"[54.37743362831861, 12.438495575221243]",8,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Ronaldo de Assis Moreira,45.0,263.0,0.171102662,5503,11,"[72.61417322834652, 51.549606299212606]",9,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Lionel Andrés Messi Cuccittini,42.0,542.5,0.077419355,25879,15,"[75.3834710743802, 24.715702479338837]",3,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Sylvio Mendes Campos Junior,15.0,241.0,0.062240664,20176,17,"[14.531858407079644, 41.21681415929204]",0,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Carles Puyol i Saforcada,27.0,321.0,0.08411215,5216,7,"[60.17891891891891, 39.03945945945947]",10,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Sylvio Mendes Campos Junior,41.0,321.0,0.127725857,5216,7,"[60.17891891891891, 39.03945945945947]",10,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Rafael Márquez Álvarez,27.0,321.0,0.08411215,5216,7,"[60.17891891891891, 39.03945945945947]",10,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Andrés Iniesta Luján,34.0,573.0,0.059336824,5558,14,"[43.800647249190945, 49.03624595469257]",4,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Sylvio Mendes Campos Junior,40.0,573.0,0.069808028,5558,14,"[43.800647249190945, 49.03624595469257]",4,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Oleguer Presas Renom,83.0,606.0,0.136963696,20125,17,"[40.321276595744706, 33.91418439716312]",1,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,José Edmílson Gomes de Moraes,21.0,241.0,0.087136929,20176,17,"[14.531858407079644, 41.21681415929204]",0,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Oleguer Presas Renom,30.0,241.0,0.124481328,20176,17,"[14.531858407079644, 41.21681415929204]",0,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Víctor Valdés Arribas,1.0,321.0,0.003115265,5216,7,"[60.17891891891891, 39.03945945945947]",10,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Rafael Márquez Álvarez,36.0,519.5,0.069297401,25854,12,"[54.37743362831861, 12.438495575221243]",8,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Lionel Andrés Messi Cuccittini,30.0,573.0,0.052356021,5558,14,"[43.800647249190945, 49.03624595469257]",4,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Oleguer Presas Renom,26.0,263.0,0.098859316,5503,11,"[72.61417322834652, 51.549606299212606]",9,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Víctor Valdés Arribas,11.0,477.5,0.023036649,25910,13,"[53.361194029850715, 41.93097014925371]",6,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Lionel Andrés Messi Cuccittini,32.0,477.5,0.067015707,25910,13,"[53.361194029850715, 41.93097014925371]",6,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Andrés Iniesta Luján,11.0,263.0,0.041825095,5503,11,"[72.61417322834652, 51.549606299212606]",9,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Anderson Luís de Souza,50.0,522.0,0.095785441,25873,15,"[50.428044280442776, 56.50811808118082]",2,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Samuel Eto''o Fils,66.0,532.0,0.12406015,19757,13,"[63.73011152416355, 35.969144981412654]",7,19298,14,"[74.82317073170728, 43.14634146341462]",5
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Anderson Luís de Souza,58.0,305.5,0.1898527,19298,14,"[74.82317073170728, 43.14634146341462]",5,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Ronaldo de Assis Moreira,Anderson Luís de Souza,99.0,542.5,0.182488479,25879,15,"[75.3834710743802, 24.715702479338837]",3,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Lionel Andrés Messi Cuccittini,66.0,532.0,0.12406015,19757,13,"[63.73011152416355, 35.969144981412654]",7,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Anderson Luís de Souza,46.0,263.0,0.174904943,5503,11,"[72.61417322834652, 51.549606299212606]",9,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Oleguer Presas Renom,38.0,532.0,0.071428571,19757,13,"[63.73011152416355, 35.969144981412654]",7,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,José Edmílson Gomes de Moraes,37.0,532.0,0.069548872,19757,13,"[63.73011152416355, 35.969144981412654]",7,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Ronaldo de Assis Moreira,118.0,532.0,0.221804511,19757,13,"[63.73011152416355, 35.969144981412654]",7,25879,15,"[75.3834710743802, 24.715702479338837]",3
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,Rafael Márquez Álvarez,12.0,263.0,0.045627376,5503,11,"[72.61417322834652, 51.549606299212606]",9,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Sylvio Mendes Campos Junior,65.0,532.0,0.122180451,19757,13,"[63.73011152416355, 35.969144981412654]",7,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,José Edmílson Gomes de Moraes,Anderson Luís de Souza,77.0,477.5,0.161256545,25910,13,"[53.361194029850715, 41.93097014925371]",6,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Rafael Márquez Álvarez,39.0,532.0,0.073308271,19757,13,"[63.73011152416355, 35.969144981412654]",7,5558,14,"[43.800647249190945, 49.03624595469257]",4
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Anderson Luís de Souza,62.0,519.5,0.119345525,25854,12,"[54.37743362831861, 12.438495575221243]",8,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Samuel Eto''o Fils,Lionel Andrés Messi Cuccittini,31.0,305.5,0.101472995,19298,14,"[74.82317073170728, 43.14634146341462]",5,5503,11,"[72.61417322834652, 51.549606299212606]",9
La Liga 2005/2006 Barcelona,0,Lionel Andrés Messi Cuccittini,José Edmílson Gomes de Moraes,11.0,263.0,0.041825095,5503,11,"[72.61417322834652, 51.549606299212606]",9,25910,13,"[53.361194029850715, 41.93097014925371]",6
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Andrés Iniesta Luján,42.0,532.0,0.078947368,19757,13,"[63.73011152416355, 35.969144981412654]",7,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Andrés Iniesta Luján,Anderson Luís de Souza,50.0,321.0,0.15576324,5216,7,"[60.17891891891891, 39.03945945945947]",10,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Víctor Valdés Arribas,2.0,532.0,0.003759398,19757,13,"[63.73011152416355, 35.969144981412654]",7,20176,17,"[14.531858407079644, 41.21681415929204]",0
La Liga 2005/2006 Barcelona,0,Rafael Márquez Álvarez,Anderson Luís de Souza,43.0,573.0,0.07504363,5558,14,"[43.800647249190945, 49.03624595469257]",4,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Andrés Iniesta Luján,2.0,241.0,0.008298755,20176,17,"[14.531858407079644, 41.21681415929204]",0,5216,7,"[60.17891891891891, 39.03945945945947]",10
La Liga 2005/2006 Barcelona,0,Carles Puyol i Saforcada,Anderson Luís de Souza,54.0,606.0,0.089108911,20125,17,"[40.321276595744706, 33.91418439716312]",1,19757,13,"[63.73011152416355, 35.969144981412654]",7
La Liga 2005/2006 Barcelona,0,Sylvio Mendes Campos Junior,Oleguer Presas Renom,29.0,519.5,0.055822907,25854,12,"[54.37743362831861, 12.438495575221243]",8,25873,15,"[50.428044280442776, 56.50811808118082]",2
La Liga 2005/2006 Barcelona,0,Oleguer Presas Renom,Sylvio Mendes Campos Junior,27.0,522.0,0.051724138,25873,15,"[50.428044280442776, 56.50811808118082]",2,25854,12,"[54.37743362831861, 12.438495575221243]",8
La Liga 2005/2006 Barcelona,0,Anderson Luís de Souza,Carles Puyol i Saforcada,32.0,532.0,0.060150376,19757,13,"[63.73011152416355, 35.969144981412654]",7,20125,17,"[40.321276595744706, 33.91418439716312]",1
La Liga 2005/2006 Barcelona,1,Víctor Valdés Arribas,Anderson Luís de Souza,7.0,241.0,0.029045643,20176,17,"[14.531858407079644, 41.21681415929204]",0,19757,13,"[63.73011152416355, 35.969144981412654]",7
